Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON,City
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4b40f62ef964a52050be25e3,Roots,43.65361341708363,-79.38024401664734,"['220 Yonge Street, Unit C 32', 'Toronto ON M5B 2H1', 'Canada']",4bf58dd8d48988d103951735,Clothing Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4cf4fc06c9af6dcb8b04af7f,Starbucks,43.653707965659,-79.37978782931185,"['220 Yonge St (Level 2, at Yonge St)', 'Toronto ON M5B 2H1', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,585966a265e7c70a2ca2b40e,El Locale Loco,43.647841628260856,-79.3734589646591,"['9 Church St', 'Toronto ON M5E 1M2', 'Canada']",4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4f9db364e4b0d296c8799fe8,Jack Astor's Bar & Grill,43.64875703260639,-79.37311132714663,"['73 Front St. E. (at Church)', 'Toronto ON', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4b6f2244f964a5204bdf2ce3,The Corner Place,43.64957380922698,-79.37139313793533,"['11 Jarvis St. (Front St.)', 'Toronto ON', 'Canada']",4bf58dd8d48988d121941735,Lounge,https://ss3.4sqi.net/img/categories_v2/nightlife/default_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,54516134498e019be8e568fc,Ted Baker London,43.65284284567131,-79.38032491863406,"['220 Yonge St', 'Toronto ON', 'Canada']",4bf58dd8d48988d103951735,Clothing Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4bbd0668593fef3badf60256,Cloud Gardens,43.65106973521405,-79.37988009798703,"['230 Yonge Street (at Richmond St)', 'Toronto ON', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,54593679498e9c3b842c216d,Loaded Pierogi,43.647965,-79.373427,"['9 1/2 Church Street (The Esplanade)', 'Toronto ON M5E 1Y6', 'Canada']",52e81612bcbc57f1066b7a00,Comfort Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4b646bedf964a520d5b12ae3,Pet Cuisine,43.64997022077983,-79.36992359146845,"['127 Front St E (at George Street)', 'Toronto ON M5A 1E3', 'Canada']",4bf58dd8d48988d100951735,Pet Store,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,52e954c9498e28c9bf4cf7eb,Starbucks,43.649743251720665,-79.3794307872276,"['40 King St W, Scotia Plaza (Bay St)', 'Toronto ON M5H 3Y2', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,548f8a50498e9d276895f669,CC Lounge,43.64791735425827,-79.37451991085871,"['45 Front Street East', 'Toronto ON', 'Canada']",4bf58dd8d48988d11e941735,Cocktail Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4dc16c718877c00d6ad7f2a6,Tangerine Café,43.653936903308185,-79.37972202364307,"['221 Yonge Street (at Shuter St)', 'Toronto ON M5B 1M4', 'Canada']",4bf58dd8d48988d10a951735,Bank,https://ss3.4sqi.net/img/categories_v2/shops/financial_.png,Toronto
St. James Town,43.6514939,-79.3754179,0,This spot is popular,4af057daf964a5204edb21e3,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,"['333 Bay St. (at Adelaide St. W)', 'Toronto ON M5H 2R2', 'Canada']",4bf58dd8d48988d124941735,Office,https://ss3.4sqi.net/img/categories_v2/building/default_.png,Toronto
Humewood-Cedarvale,43.6937813,-79.42819140000002,0,This spot is popular,4b0afc19f964a520212b23e3,Cedarvale Park,43.692534923091934,-79.42870527613704,"['100 glen cedar (Strathearn)', 'Toronto ON', 'Canada']",4bf58dd8d48988d15f941735,Field,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_.png,Toronto
Humewood-Cedarvale,43.6937813,-79.42819140000002,0,This spot is popular,4bce499bfb84c9b6a0a2233e,Glen Cedar Park,43.695567,-79.429231,"['50 Glen Cedar Rd', 'Toronto ON', 'Canada']",4bf58dd8d48988d1e7941735,Playground,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_.png,Toronto
Humewood-Cedarvale,43.6937813,-79.42819140000002,0,This spot is popular,4d1cd5f409546dcb10f1d538,Phil White Arena,43.69130271699826,-79.43176051142332,"['443 Arlington Avenue', 'Canada']",4bf58dd8d48988d185941735,Hockey Arena,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_.png,Toronto
Humewood-Cedarvale,43.6937813,-79.42819140000002,0,This spot is popular,4c24abfcf7ced13aa425236d,Cedarvale Ravine,43.690188230007266,-79.42610580222994,['Canada'],4bf58dd8d48988d159941735,Trail,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,4b017e51f964a520d84222e3,LCBO,43.642098691959625,-79.5765915607928,"['662 Burnhamthorpe Rd. (at Saturn Rd.)', 'Etobicoke ON M9C 2Z4', 'Canada']",4bf58dd8d48988d186941735,Liquor Store,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,4b017e8cf964a520da4222e3,The Beer Store,43.6413126,-79.5769248,"['666 Burnhamthorpe Rd', 'Etobicoke ON M9C 2Z4', 'Canada']",5370f356bcbc57f1066c94c2,Beer Store,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,57213eb9cd10ddb43c64eefc,Shoppers Drug Mart,43.641646,-79.577362,"['666 Burnhamthorpe Rd', 'Etobicoke ON M9C 2Z4', 'Canada']",4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,4cb4e17052edb1f7745763fe,Pizza Hut,43.64184465713319,-79.5765560607079,"['666 Burnhamthorpe Road', 'Etobicoke ON M9C 2Z3', 'Canada']",4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,4b251b4cf964a520586c24e3,Cafe Sympatico,43.641820470953256,-79.57672066335874,"['666 Burnhamthorpe Rd. (at Saturn Rd.)', 'Etobicoke ON M9C 2Z4', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,0,This spot is popular,4c4a2189bad7a5931667f0a9,Hasty Market,43.641870640831144,-79.5763695106309,"['666 Burnhamthorpe Rd', 'Toronto ON M9C 2Z4', 'Canada']",4d954b0ea243a5684a65b473,Convenience Store,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,4b6074e3f964a5200fe729e3,Swiss Chalet,43.76769708292701,-79.1899135003439,"['4410 Kingston Rd (Lawrence Ave)', 'West Hill ON', 'Canada']",4bf58dd8d48988d1df931735,BBQ Joint,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,4c62f34bde1b2d7fec89e370,G & G Electronics,43.765309,-79.191537,"['4371 kingston road', 'Toronto ON M1E 2M9', 'Canada']",4bf58dd8d48988d122951735,Electronics Store,https://ss3.4sqi.net/img/categories_v2/shops/technology_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,5411f741498e9ebd5e35d8bd,Big Bite Burrito,43.766299084470795,-79.19071980583941,"['4383 Kingston rd.', 'Scarborough ON', 'Canada']",4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,4c1c7f9bb306c9288f0464b7,Enterprise Rent-A-Car,43.76404170000001,-79.1933707,"['4304 Kingston Rd', 'Scarborough ON M1E 2M8', 'Canada']",4bf58dd8d48988d1ef941735,Rental Car Location,https://ss3.4sqi.net/img/categories_v2/shops/airport_rentalcar_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,4b9008acf964a520737133e3,Woburn Medical Centre,43.766631153138455,-79.19228553771973,"['4125 Lawrence Ave E (Kingston Rd)', 'West Hill ON', 'Canada']",4bf58dd8d48988d104941735,Medical Center,https://ss3.4sqi.net/img/categories_v2/building/medical_.png,Toronto
Guildwood / Morningside / West Hill,43.7635726,-79.1887115,0,This spot is popular,4d95bd2ddaec224bf7bf043e,Eggsmart,43.7678,-79.190466,"['4410 Kingston Rd. (at Lawerence Ave. E)', 'Toronto ON M1E 2N4', 'Canada']",4bf58dd8d48988d143941735,Breakfast Spot,https://ss3.4sqi.net/img/categories_v2/food/breakfast_.png,Toronto
The Beaches,43.67635739999999,-79.2930312,0,This spot is popular,4e77e3861f6ecf8d3648300c,Starbucks,43.67879837444001,-79.2980449760153,"['637 Kingston Rd. (at Main St.)', 'Toronto ON M4E 1R3', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
The Beaches,43.67635739999999,-79.2930312,0,This spot is popular,4b8daea1f964a520480833e3,Grover Pub and Grub,43.679181434941015,-79.29721535878515,"['676 Kingston Rd. (at Main St.)', 'Toronto ON M4E 1R4', 'Canada']",4bf58dd8d48988d11b941735,Pub,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
The Beaches,43.67635739999999,-79.2930312,0,This spot is popular,4df91c4bae60f95f82229ad5,Upper Beaches,43.68056321147582,-79.2928688743688,"['Toronto ON', 'Canada']",4f2a25ac4b909258e854f55f,Neighborhood,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_.png,Toronto
The Beaches,43.67635739999999,-79.2930312,0,This spot is popular,50b53e5ee4b0305cc3ebdfdb,Crazy Sexy Cool,43.68039105585308,-79.29065636468626,"['870 Kingston', 'Toronto ON', 'Canada']",4bf58dd8d48988d104951735,Boutique,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4aeb719af964a52020c221e3,LCBO,43.64294379917171,-79.37243989044406,"['2 Cooper St (at Queens Quay E)', 'Toronto ON M5E 1A4', 'Canada']",4bf58dd8d48988d186941735,Liquor Store,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,"['26 The Esplanade', 'Toronto ON', 'Canada']",4bf58dd8d48988d1cc941735,Steakhouse,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c062f964a520b8f720e3,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,"['1 Front St E (at Yonge St)', 'Toronto ON M5E 1B2', 'Canada']",5032792091d4c4b30a586d5c,Concert Hall,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05ef964a520d8f620e3,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,"['30 Yonge St. (at Brookfield Pl.)', 'Toronto ON M5E 1X8', 'Canada']",4bf58dd8d48988d181941735,Museum,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,50b7c53616485cd9efad60d5,Sukhothai,43.64848710249909,-79.37454735245633,"['52 Wellington St. E. (at Church St)', 'Toronto ON M5E 1C9', 'Canada']",4bf58dd8d48988d149941735,Thai Restaurant,https://ss3.4sqi.net/img/categories_v2/food/thai_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,53361f24498e6a4d4d8f66f1,D.W. Alexander,43.64833304339161,-79.3738261420116,"['19 Church St', 'Toronto ON', 'Canada']",4bf58dd8d48988d11e941735,Cocktail Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c062f964a520fbf720e3,St. Lawrence Market (South Building),43.64877797631841,-79.37163741282026,"['93 Front St E (at Lower Jarvis St)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d1fa941735,Farmers Market,https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4bb79860cf2fc9b616779e02,Berczy Park,43.64804835388851,-79.3751722909452,"['35 Wellington St. East', 'Toronto ON', 'Canada']",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05cf964a520e3f520e3,C'est What,43.64846662325689,-79.37337717995771,"['67 Front St E (at Church St)', 'Toronto ON M5E 1B5', 'Canada']",56aa371ce4b08b9a8d57356c,Beer Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4bbe53a1848da593e522ea6d,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,"['92 Front St. E (at Jarvis St.)', 'Toronto ON M5E 1C4', 'Canada']",4bf58dd8d48988d1fa941735,Farmers Market,https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05df964a52055f620e3,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,"['58 The Esplanade (at Church St.)', 'Toronto ON M5E 1A6', 'Canada']",52e81612bcbc57f1066b7a02,Belgian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b86b209f964a520cf9631e3,Buster's Sea Cove,43.6484950904393,-79.37146231793892,"['93 Front St. E. (Upper Level 33)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d1ce941735,Seafood Restaurant,https://ss3.4sqi.net/img/categories_v2/food/seafood_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,597abafcb2958f7e523ea993,Goose Island Brewhouse,43.64725120415133,-79.37346754625713,"['70 The Esplanade', 'Toronto ON M5E 1M1', 'Canada']",56aa371ce4b08b9a8d57356c,Beer Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05df964a5205df620e3,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,"['44 Wellington St. E', 'Toronto ON M5E 1C9', 'Canada']",4bf58dd8d48988d11e941735,Cocktail Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ada4b1ef964a520022121e3,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,"['54 The Esplanade (btwn Yonge & Church St)', 'Toronto ON M5E 1A6', 'Canada']",4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b155081f964a520b4b023e3,Scotiabank Arena,43.64344617535107,-79.37903988889991,"['40 Bay St', 'Toronto ON M5J 2X2', 'Canada']",4bf58dd8d48988d18b941735,Basketball Stadium,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_basketball_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4e67c316483bef6eb8171e49,DAVIDsTEA,43.646657736285796,-79.37764102856944,"['100 King St W', 'Toronto ON M5X 1B8', 'Canada']",4bf58dd8d48988d1dc931735,Tea Room,https://ss3.4sqi.net/img/categories_v2/food/tearoom_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,585966a265e7c70a2ca2b40e,El Locale Loco,43.647841628260856,-79.3734589646591,"['9 Church St', 'Toronto ON M5E 1M2', 'Canada']",4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,534effeb498e6464d5c4885c,Market Street Catch,43.64850142396483,-79.3718080237409,"['14 Market St. (at Front St. E.)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d1ce941735,Seafood Restaurant,https://ss3.4sqi.net/img/categories_v2/food/seafood_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,536fd522498e09c6690800e2,Balzac's Coffee,43.64845650131932,-79.37178993724407,"['10 Market Street (btwn The Esplanade & Front St. E.)', 'Toronto ON M5E 1M6', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05df964a52060f620e3,The Reservoir Lounge,43.64851659851552,-79.37455623391588,"['52 Wellington St. E (btwn Church St. and Yonge St.)', 'Toronto ON M5E 1C9', 'Canada']",4bf58dd8d48988d1e7931735,Jazz Club,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_jazzclub_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4af2fe17f964a5209de921e3,Winners,43.64783261972919,-79.37469972141052,"['35 Front St. E. (at Church St.)', 'Toronto ON M5E 1B3', 'Canada']",4bf58dd8d48988d103951735,Clothing Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b0f3cd2f964a520b66023e3,Biff's Bistro,43.647084825125084,-79.37634231908494,"['4 Front Street East (at Yonge St.)', 'Toronto ON M5E 1G4', 'Canada']",4bf58dd8d48988d10c941735,French Restaurant,https://ss3.4sqi.net/img/categories_v2/food/french_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b8010c5f964a520054f30e3,Seafront Fish Market,43.6484785341064,-79.37148942972523,"['93 Front St E', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d10e951735,Fish Market,https://ss3.4sqi.net/img/categories_v2/shops/food_fishmarket_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b75f350f964a5207c312ee3,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,"['5 Queens Quay W (btwn. Yonge St. and Bay St.)', 'Toronto ON', 'Canada']",4bf58dd8d48988d10e941735,Greek Restaurant,https://ss3.4sqi.net/img/categories_v2/food/greek_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4baa4b39f964a520ec5b3ae3,Marché Restaurant,43.64723237089591,-79.37759119081164,"['181 Bay St. (in Brookfield Place)', 'Toronto ON M5J 2T3', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b3cf988f964a520ea8a25e3,St. Urbain Bagel,43.64861083503254,-79.37149723554923,"['93 Front St E (St. Lawrence Market)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d179941735,Bagel Shop,https://ss3.4sqi.net/img/categories_v2/food/bagels_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,54593679498e9c3b842c216d,Loaded Pierogi,43.647965,-79.373427,"['9 1/2 Church Street (The Esplanade)', 'Toronto ON M5E 1Y6', 'Canada']",52e81612bcbc57f1066b7a00,Comfort Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b647148f964a52080b32ae3,Carousel Bakery,43.6487072781773,-79.37158005127563,"['St Lawrence Market (Upper Level 42)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,5980a832898bdc3d188e85b9,FARMR Eatery & Catering,43.648399444195235,-79.37025707961766,"['140A The Esplanade (Jarvis)', 'Toronto ON M5A 4P5', 'Canada']",52e81612bcbc57f1066b79f1,Bistro,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b1069daf964a520e76f23e3,Kokoro Sushi,43.643495365711914,-79.375640234844,"['16D Yonge St', 'Toronto ON M5M 3G5', 'Canada']",4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4c6eb1c9c524370414ae2beb,Stonemill Bread,43.648668221542096,-79.37160962302049,"['St. Lawrence Market (Lower level)', 'Toronto ON', 'Canada']",4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,50fd7b1b582f9d035e57a426,The Works,43.648645933753464,-79.37391037245796,"['60 Wellington St E (at Church St.)', 'Toronto ON M5E 1C7', 'Canada']",4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4e8ef512cc21c15fa2e205c6,Beauty Boutique by Shoppers Drug Mart,43.64765318245337,-79.3708236331755,"['18 Lower Jarvis St', 'Toronto ON M5E 1N1', 'Canada']",4bf58dd8d48988d10c951735,Cosmetics Shop,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,55314880498eca93a62e17ec,Movenpick Cafe,43.647686808930885,-79.3772953884033,"['Wellington (Yonge)', 'Toronto ON', 'Canada']",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad7b757f964a520ff0d21e3,Harbour Sixty Steakhouse,43.64222021431867,-79.37794459004243,"['60 Harbour St. (at Yonge St.)', 'Toronto ON M5J 1B7', 'Canada']",4bf58dd8d48988d1cc941735,Steakhouse,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b6dcbf5f964a520ab902ce3,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,"['93 Front St E (St. Lawrence Market, Lower Level) (Front & Jarvis)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,50587461ebca60fc610dfc58,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,"['80 Front Street East', 'Toronto ON M5E 1T4', 'Canada']",4bf58dd8d48988d1e2931735,Art Gallery,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,548f8a50498e9d276895f669,CC Lounge,43.64791735425827,-79.37451991085871,"['45 Front Street East', 'Toronto ON', 'Canada']",4bf58dd8d48988d11e941735,Cocktail Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4c2e1fc7e116e21eb5bc8f60,Sugar Beach,43.643379816203485,-79.36744155499679,"[""Queen's Quay E (at Jarvis St)"", 'Toronto ON', 'Canada']",4bf58dd8d48988d1e2941735,Beach,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4c8102a1d8086dcb21866852,Scheffler's Deli,43.648643353516086,-79.37153681663685,"['St Lawrence Market, 93 Front St. E (btwn Market & Lower Jarvis)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d11e951735,Cheese Shop,https://ss3.4sqi.net/img/categories_v2/shops/food_cheese_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ccad68a19f376b060625eea,Garrison Bespoke,43.648102,-79.376334,"['26 Wellington St E, #101', 'Toronto ON M5E 1S2', 'Canada']",5032781d91d4c4b30a586d5b,Tailor Shop,https://ss3.4sqi.net/img/categories_v2/shops/apparel_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,53b4bf00498e02ac5396c8d1,Niagara Falls,43.64066535691605,-79.37527220294224,"['Niagara Falls ON', 'Canada']",4d954b16a243a5684b65b473,Rest Area,https://ss3.4sqi.net/img/categories_v2/travel/restarea_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4b0874b4f964a520420c23e3,Flatiron & Firkin,43.64847973229253,-79.37410856644016,"['49 Wellington St. E. (at Church St.)', 'Toronto ON M5E 1C9', 'Canada']",4bf58dd8d48988d11b941735,Pub,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,Toronto
Berczy Park,43.644770799999996,-79.37330639999998,0,This spot is popular,4ad4c05ff964a52037f720e3,Paddington's Pump,43.64904851225212,-79.37202375363597,"['91 Front St E (at Market St.)', 'Toronto ON M5E 1C3', 'Canada']",4bf58dd8d48988d147941735,Diner,https://ss3.4sqi.net/img/categories_v2/food/diner_.png,Toronto
